course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college
BED363,Research Methods in Education,Three,Fall-2022,B.Ed 2.5 Year,,,CESD
COM107,Academic English,Three,Fall-2022,B.Ed 2.5 Year,,,CESD
BED281,Teaching Practicum-I,Three,Fall-2022,B.Ed 2.5 Year,,,CESD
BED351,Edupreneurship,Four,Spring-2023,B.Ed 2.5 Year,,,CESD
BED421,Sociology of Education,Four,Spring-2023,B.Ed 2.5 Year,,,CESD
BED381,Teaching Practicum-II,Four,Spring-2023,B.Ed 2.5 Year,,,CESD
BED359,School Management,Four,Spring-2023,B.Ed 2.5 Year,,,CESD
BED238,Interpersonal Communication Skills in Educational Setting,Five,Fall-2023,B.Ed 2.5 Year,,,CESD
BED231,Educational Policy and Economics,Five,Fall-2023,B.Ed 2.5 Year,,,CESD
BED205,Early Childhood Education,Five,Fall-2023,B.Ed 2.5 Year,,,CESD
BED415,Lifelong Learning,Five,Fall-2023,B.Ed 2.5 Year,,,CESD
,Area of Specialization – I *,Six,Spring-2024,B.Ed 2.5 Year,,,CESD
,Area of Specialization – II *,Six,Spring-2024,B.Ed 2.5 Year,,,CESD
,Area of Specialization – III*,Six,Spring-2024,B.Ed 2.5 Year,,,CESD
BED352,Strategic Management of Schools,Six,Spring-2024,B.Ed 2.5 Year,,,CESD
BED426,Comparative Education Systems,Seven,Fall-2024,B.Ed 2.5 Year,,,CESD
BED337,Educational Counselling,Seven,Fall-2024,B.Ed 2.5 Year,,,CESD
BED383,Teaching Practicum,Seven,Fall-2024,B.Ed 2.5 Year,,,CESD
BED491,Research Project,Seven,Fall-2024,B.Ed 2.5 Year,,,CESD
BED203,Foundations and History of Education,one,Fall-2021,B.Ed 1.5 Year,,,CESD
BED301,Curriculum Development,one,Fall-2021,B.Ed 1.5 Year,,,CESD
BED233,Evaluation & Assessment,one,Fall-2021,B.Ed 1.5 Year,,,CESD
BED407,Innovations and Technology in Education,one,Fall-2021,B.Ed 1.5 Year,,,CESD
BED357,Critical Thinking and Reading,Two,Spring-2022,B.Ed 1.5 Year,,,CESD
BED337,Educational Counselling,Two,Spring-2022,B.Ed 1.5 Year,,,CESD
BED405,Inclusive Education,Two,Spring-2022,B.Ed 1.5 Year,,,CESD
BED341,Teacher Education,Two,Spring-2022,B.Ed 1.5 Year,,,CESD
,Area of Specialization – I *,Three,Fall-2022,B.Ed 1.5 Year,,,CESD
,Area of Specialization – II *,Three,Fall-2022,B.Ed 1.5 Year,,,CESD
,Area of Specialization – III *,Three,Fall-2022,B.Ed 1.5 Year,,,CESD
BED363,Research Methods in Education,Three,Fall-2022,B.Ed 1.5 Year,,,CESD
BED359,School Management,Four,Spring-2023,B.Ed 1.5 Year,,,CESD
BED351,Edupreneurship,Four,Spring-2023,B.Ed 1.5 Year,,,CESD
BED383,Teaching Practicum ,Four,Spring-2023,B.Ed 1.5 Year,,,CESD
BED491,Research Project ,Four,Spring-2023,B.Ed 1.5 Year,,,CESD
,ACC401 Introduction to Managerial and Cost Accounting,,,MBA 14 year Required Courses,,,CBM
,ACC419 Financial Accounting,,,MBA 14 year Required Courses,,,CBM
,COM402 Business Communication ,,,MBA 14 year Required Courses,,,CBM
,Finance,,,MBA 14 year Required Courses,,,CBM
,FIN408 Theory and Practice of Financial Management ,,,MBA 14 year Required Courses,,,CBM
,FIN601* Strategic Financial Analysis and Design,,,MBA 14 year Required Courses,,,CBM
,Economics,,,MBA 14 year Required Courses,,,CBM
,ECO405 Seminar in Economic Policy,,,MBA 14 year Required Courses,,,CBM
,ECO409 Business Economics,,,MBA 14 year Required Courses,,,CBM
,Management,,,MBA 14 year Required Courses,,,CBM
,MAN418 Management and Organizational Dynamics,,,MBA 14 year Required Courses,,,CBM
,MAN606 Business Analytics for Decision Making*,,,MBA 14 year Required Courses,,,CBM
,"MAN608 Technology, Operations and Innovation*",,,MBA 14 year Required Courses,,,CBM
,MAN612 Strategic Management*,,,MBA 14 year Required Courses,,,CBM
,MAN619 Emerging Organizational Models for Dynamic Change,,,MBA 14 year Required Courses,,,CBM
,Law,,,MBA 14 year Required Courses,,,CBM
,LAW409 Corporate and Business Law,,,MBA 14 year Required Courses,,,CBM
,Human Resource Management,,,MBA 14 year Required Courses,,,CBM
,"HRM606*Leadership, Ethics and Change",,,MBA 14 year Required Courses,,,CBM
,HRM410 Managing Human Capital,,,MBA 14 year Required Courses,,,CBM
,Marketing,,,MBA 14 year Required Courses,,,CBM
,MKT402 Marketing Management,,,MBA 14 year Required Courses,,,CBM
,MKT403 Sales Management,,,MBA 14 year Required Courses,,,CBM
,MKT404 Methods in Business Research,,,MBA 14 year Required Courses,,,CBM
,MKT509 Consumer Behavior,,,MBA 14 year Required Courses,,,CBM
,MKT610*Marketing Strategies and Value Innovation,,,MBA 14 year Required Courses,,,CBM
,Management Information Systems,,,MBA 14 year Required Courses,,,CBM
,MIS526 Introduction to Enterprise Resource Planning Systems,,,MBA 14 year Required Courses,,,CBM
,Statistics and Mathematics,,,MBA 14 year Required Courses,,,CBM
,STA403 Statistics and Mathematics,,,MBA 14 year Required Courses,,,CBM
,STA404 Statistical Inference ,,,MBA 14 year Required Courses,,,CBM
,Social Sciences,,,MBA 14 year Required Courses,,,CBM
,SSC401 Business Ethics,,,MBA 14 year Required Courses,,,CBM
,SSC402 Organizational Psychology,,,MBA 14 year Required Courses,,,CBM
,SSC408 Political Sociology,,,MBA 14 year Required Courses,,,CBM
,Entrepreneurship,,,MBA 14 year Required Courses,,,CBM
,ENT307 Entrepreneurial Leadership and Motivation,,,MBA 14 year Required Courses,,,CBM
,ENT308 Social Advocacy and Community Service,,,MBA 14 year Required Courses,,,CBM
,ENT403 Small Business and Entrepreneurship,,,MBA 14 year Required Courses,,,CBM
MKT509,Consumer Behavior,one,Fall-2021,MBA (Education Management),,,CESD
ACC419,Financial Accounting,one,Fall-2021,MBA (Education Management),,,CESD
LAW409,Corporate and Business Law ,one,Fall-2021,MBA (Education Management),,,CESD
COM402,Business Communication,one,Fall-2021,MBA (Education Management),,,CESD
MAN418,Management and Organizational Dynamics,Two,Spring-2022,MBA (Education Management),,,CESD
MKT402,Marketing Management,Two,Spring-2022,MBA (Education Management),,,CESD
STA411,Quantitative Analysis and Decision Making,Two,Spring-2022,MBA (Education Management),,,CESD
MKT610,Marketing Strategies and Value Innovations,Two,Spring-2022,MBA (Education Management),,,CESD
MKT404,Methods in Business Research,Three,Fall-2022,MBA (Education Management),,,CESD
ECO409,Business Economics,Three,Fall-2022,MBA (Education Management),,,CESD
FIN408,Theory and Practice of Financial Management,Three,Fall-2022,MBA (Education Management),,,CESD
MAN606,Business Analytics,Three,Fall-2022,MBA (Education Management),,,CESD
EDM415,Educational Philosophy and Ethics ,Four,Spring-2023,MBA (Education Management),,,CESD
HRM606,Leadership Ethics and Change,Four,Spring-2023,MBA (Education Management),,,CESD
EDM518,Evaluation and Assessment in Education,Four,Spring-2023,MBA (Education Management),,,CESD
EDM602,Educational Policy and Economics ,Four,Spring-2023,MBA (Education Management),,,CESD
EDM526,Curriculum Management and Planned Change ,Five,Fall-2023,MBA (Education Management),,,CESD
HRM410,Managing Human Capital,Five,Fall-2023,MBA (Education Management),,,CESD
EDM689,Thesis Writing - Capstone I (Research Methods),Five,Fall-2023,MBA (Education Management),,,CESD
,Elective I,Five,Fall-2023,MBA (Education Management),,,CESD
MAN612,Strategic Management ,Six,Spring-2024,MBA (Education Management),,,CESD
EDM690,Thesis Writing - Capstone II,Six,Spring-2024,MBA (Education Management),,,CESD
,Elective II,Six,Spring-2024,MBA (Education Management),,,CESD
,Elective III,Six,Spring-2024,MBA (Education Management),,,CESD
MHM529,Health Policy and Analytics for Decision Making,one,Fall-2021,MBA Health & HM,,,CBM
MHM530,Quantitative Analysis ,one,Fall-2021,MBA Health & HM,,,CBM
MAN418,Management and Organizational Dynamics,one,Fall-2021,MBA Health & HM,,,CBM
COM402,Business Communication,one,Fall-2021,MBA Health & HM,,,CBM
MHM532,Research and Survey Methodology,Two,Spring-2022,MBA Health & HM,,,CBM
MHM531,Health Management Information Systems,Two,Spring-2022,MBA Health & HM,,,CBM
MHM534,Health Psychology,Two,Spring-2022,MBA Health & HM,,,CBM
ACC419,Financial Accounting,Two,Spring-2022,MBA Health & HM,,,CBM
FIN408,Theory and Practice of Financial Management,Three,Fall-2022,MBA Health & HM,,,CBM
HRM410,Managing Human Capital,Three,Fall-2022,MBA Health & HM,,,CBM
MKT402,Marketing Management,Three,Fall-2022,MBA Health & HM,,,CBM
MHM533,Business and Health Economics,Three,Fall-2022,MBA Health & HM,,,CBM
MHM601,Strategic Management of Health Services,Four,Spring-2023,MBA Health & HM,,,CBM
MHM602,Health Service Delivery and Operation Management,Four,Spring-2023,MBA Health & HM,,,CBM
MHM603,"Health Ethics, Law and Jurisprudence",Four,Spring-2023,MBA Health & HM,,,CBM
FIN411,Finance for Entrepreneurial Ventures,Four,Spring-2023,MBA Health & HM,,,CBM
MKT610,Marketing Strategies and Value Innovation,Five,Fall-2023,MBA Health & HM,,,CBM
MHM604,Healthcare Leadership,Five,Fall-2023,MBA Health & HM,,,CBM
,Health Elective I,Five,Fall-2023,MBA Health & HM,,,CBM
MHM691,Capstone Project I,Five,Fall-2023,MBA Health & HM,,,CBM
,Business Elective I,Six,Spring-2024,MBA Health & HM,,,CBM
,Business Elective II,Six,Spring-2024,MBA Health & HM,,,CBM
,Health Elective II,Six,Spring-2024,MBA Health & HM,,,CBM
,Health Elective III,Six,Spring-2024,MBA Health & HM,,,CBM
MHM692,Capstone Project II,Six,Spring-2024,MBA Health & HM,,,CBM
STA411,Quantitative Analysis for Decision Making,one,Fall-2021,MBA Mgmt & MKT,,,CBM
ACC419,Financial Accounting,one,Fall-2021,MBA Mgmt & MKT,,,CBM
MKT509,Consumer Behavior,one,Fall-2021,MBA Mgmt & MKT,,,CBM
COM410,Digital Business Communication,one,Fall-2021,MBA Mgmt & MKT,,,CBM
MAN418,Theory and Practice of Management ,Two,Spring-2022,MBA Mgmt & MKT,,,CBM
MKT402,Marketing Management,Two,Spring-2022,MBA Mgmt & MKT,,,CBM
MKT404,Methods in Business Research,Two,Spring-2022,MBA Mgmt & MKT,,,CBM
ECO409,Business Economics,Two,Spring-2022,MBA Mgmt & MKT,,,CBM
FIN404,Financial Management,Three,Fall-2022,MBA Mgmt & MKT,,,CBM
LAW409,Business and Corporate Law,Three,Fall-2022,MBA Mgmt & MKT,,,CBM
MAN410,Managing Human Capital,Three,Fall-2022,MBA Mgmt & MKT,,,CBM
MMM401,Media and Social Change,Three,Fall-2022,MBA Mgmt & MKT,,,CBM
HRM606,"Leadership, Ethics and Change",Four,Spring-2023,MBA Mgmt & MKT,,,CBM
MAN612,Strategic Management,Four,Spring-2023,MBA Mgmt & MKT,,,CBM
COM410,Digital Marketing,Four,Spring-2023,MBA Mgmt & MKT,,,CBM
MMM607,Media and Public Opinion,Four,Spring-2023,MBA Mgmt & MKT,,,CBM
MAN607,Business Analytics and Decision-Making,Five,Fall-2023,MBA Mgmt & MKT,,,CBM
MMM603,Seminar in Media Marketing,Five,Fall-2023,MBA Mgmt & MKT,,,CBM
,Elective 1,Five,Fall-2023,MBA Mgmt & MKT,,,CBM
BPR601,Capstone Project I,,,,,,CBM
MAN616,Entrepreneurship and Ecommerce,Six,Spring-2024,MBA Mgmt & MKT,,,CBM
MKT527,Integrated Marketing Communication,Six,Spring-2024,MBA Mgmt & MKT,,,CBM
MMM437,Role of Media in World Affairs,Six,Spring-2024,MBA Mgmt & MKT,,,CBM
BPR602,Capstone Project II,Six,Spring-2024,MBA Mgmt & MKT,,,CBM
PSY400,Introduction to Organizational Psychology,one,Fall-2021,MSc Org Psychology 16th year,,,CESD
MAN418,Management and Organizational Dynamics,one,Fall-2021,MSc Org Psychology 16th year,,,CESD
HRM410,Managing Human Capital,one,Fall-2021,MSc Org Psychology 16th year,,,CESD
STA410,Introduction to Behavioral Statistics,one,Fall-2021,MSc Org Psychology 16th year,,,CESD
PSY405,Group Dynamics,Two,Spring-2022,MSc Org Psychology 16th year,,,CESD
HRM409,Organizational Consulting Skills,Two,Spring-2022,MSc Org Psychology 16th year,,,CESD
PSY430,Psychological Testing-I,Two,Spring-2022,MSc Org Psychology 16th year,,,CESD
HRM408,Human Resource Issues in Pakistan,Two,Spring-2022,MSc Org Psychology 16th year,,,CESD
PSY406,Research Methods in Organizational Psychology,Three,Fall-2022,MSc Org Psychology 16th year,,,CESD
PSY408,Consumer Psychology,Three,Fall-2022,MSc Org Psychology 16th year,,,CESD
HRM501,Recruitment and Selection,Three,Fall-2022,MSc Org Psychology 16th year,,,CESD
HRM502,Industrial Relation and Labor Law,Three,Fall-2022,MSc Org Psychology 16th year,,,CESD
PSY402,Counseling Psychology,Four,Spring-2023,MSc Org Psychology 16th year,,,CESD
PSY407,Personnel Psychology,Four,Spring-2023,MSc Org Psychology 16th year,,,CESD
HRM503,Employee Training and Development,Four,Spring-2023,MSc Org Psychology 16th year,,,CESD
HRM504,Negotiation Skills,Four,Spring-2023,MSc Org Psychology 16th year,,,CESD
PSY431,Psychological Testing-II,Five,Fall-2023,MSc Org Psychology 16th year,,,CESD
PSY432,Behavior Modification in Industry,Five,Fall-2023,MSc Org Psychology 16th year,,,CESD
PSY433,Leadership and Strategic Change,Five,Fall-2023,MSc Org Psychology 16th year,,,CESD
HRM530,Research Practicum in HRM,Five,Fall-2023,MSc Org Psychology 16th year,,,CESD
,Elective I,Six,Spring-2024,MSc Org Psychology 16th year,,,CESD
,Elective II,Six,Spring-2024,MSc Org Psychology 16th year,,,CESD
,Elective III,Six,Spring-2024,MSc Org Psychology 16th year,,,CESD
,Elective IV,Six,Spring-2024,MSc Org Psychology 16th year,,,CESD
PSY400,Intro. to Organizational Psychology,one,Fall-2021,MSc Org Psychology 14th year,,,CESD
STA410,Introduction to Behavioral Statistics,one,Fall-2021,MSc Org Psychology 14th year,,,CESD
SSC407,Principles of Sociology,one,Fall-2021,MSc Org Psychology 14th year,,,CESD
MIS401,Computer Applications,one,Fall-2021,MSc Org Psychology 14th year,,,CESD
MAN418,Management & Organizational Dynamics,Two,Spring-2022,MSc Org Psychology 14th year,,,CESD
MKT401,Principles of Marketing,Two,Spring-2022,MSc Org Psychology 14th year,,,CESD
PSY434,Personality Theories,Two,Spring-2022,MSc Org Psychology 14th year,,,CESD
SSC401,Business Ethics,Two,Spring-2022,MSc Org Psychology 14th year,,,CESD
HRM410,Managing Human Capital,Three,Fall-2022,MSc Org Psychology 14th year,,,CESD
MAN612,Strategic Management,Three,Fall-2022,MSc Org Psychology 14th year,,,CESD
HRM511,Performance Appraisal,Three,Fall-2022,MSc Org Psychology 14th year,,,CESD
COM402,Business Communication,Three,Fall-2022,MSc Org Psychology 14th year,,,CESD
ENT308,Social Advocacy and Community Service,Four,Spring-2023,MSc Org Psychology 14th year,,,CESD
PSY405,Group Dynamics,Four,Spring-2023,MSc Org Psychology 14th year,,,CESD
HRM502,Industrial Relation and Labor Law,Four,Spring-2023,MSc Org Psychology 14th year,,,CESD
HRM409,Organizational Consulting Skills,Four,Spring-2023,MSc Org Psychology 14th year,,,CESD
HRM408,Human Resource Issues in Pakistan,Five,Fall-2023,MSc Org Psychology 14th year,,,CESD
PSY430,Psychological Testing-I,Five,Fall-2023,MSc Org Psychology 14th year,,,CESD
HRM505,Organizational Change & Development,Five,Fall-2023,MSc Org Psychology 14th year,,,CESD
COM403,Interpersonal Communication Skills ,Five,Fall-2023,MSc Org Psychology 14th year,COM402,,CESD
PSY406,Research Methods in Organizational Psychology,Six,Spring-2024,MSc Org Psychology 14th year,,,CESD
PSY408,Consumer Psychology,Six,Spring-2024,MSc Org Psychology 14th year,,,CESD
HRM501,Recruitment and Selection,Six,Spring-2024,MSc Org Psychology 14th year,,,CESD
HRM612,Strategic HRM,Six,Spring-2024,MSc Org Psychology 14th year,,,CESD
PSY402,Counseling Psychology,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD
PSY407,Personnel Psychology,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD
HRM503,Employees Training and Development,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD
HRM504,Negotiation Skills,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD
PSY431,Psychological Testing-II,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
PSY432,Behavior Modification in Industry,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
PSY433,Leadership & Strategic Change,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
HRM530,Research Practicum in HRM,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
,Elective I,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
,Elective II,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
,Elective III,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
,Elective IV,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD
,Elective Courses,,,,,,CESD
,Accounting,,,,,,CESD
ACC302,Accounting and Financial Information Systems,,,BBA(H),,Accounting,CBM
ACC350,Cost & Mgmt. Accounting (Compulsory elective),,,BBA(H),,Accounting,CBM
ACC405,Internal Audit & EDP Accounting,,,BBA(H),,Accounting,CBM
ACC501,Advanced Financial Accounting,,,BBA(H),,Accounting,CBM
ACC503,Taxation (Compulsory elective),,,BBA(H),,Accounting,CBM
ACC505,Auditing,,,BBA(H),,Accounting,CBM
ACC520,Managerial Analysis & Decision Making,,,BBA(H),,Accounting,CBM
ACC521,International Financial Reporting Standards,,,BBA(H),,Accounting,CBM
ACC524,Corporate Governance & Reporting,,,BBA(H),,Accounting,CBM
ACC532,Readings in Accounting Research,,,BBA(H),,Accounting,CBM
ACC533,Accounting for Specialized Businesses,,,BBA(H),,Accounting,CBM
LAW202,Banking Laws in Pakistan,,,BBA(H),,Accounting,CBM
LAW203,Insurance Laws in Pakistan,,,BBA(H),,Accounting,CBM
ACC591,Capstone Project,,,BBA(H),,Accounting,CBM
BDS417,Artificial Intelligence (Compulsory elective),,,BBA(H),,Data Sciences ,CBM
BDS419,Design & Analysis of Algorithms (Compulsory elective),,,BBA(H),,Data Sciences ,CBM
BDS410,Stochastic Processes,,,BBA(H),,Data Sciences ,CBM
BDS411,Time Series Analysis & Forecasting,,,BBA(H),,Data Sciences ,CBM
BDS412,Business Analytics,,,BBA(H),,Data Sciences ,CBM
BDS413,Bioinformatics,,,BBA(H),,Data Sciences ,CBM
BDS414,Game Theory,,,BBA(H),,Data Sciences ,CBM
BDS415,Financial Data Analytics,,,BBA(H),,Data Sciences ,CBM
BDS416,Introduction to Data Warehousing,,,BBA(H),,Data Sciences ,CBM
BDS418,Health Informatics,,,BBA(H),,Data Sciences ,CBM
MIS591,Capstone Project,,,BBA(H),,Data Sciences ,CBM
FIN301,Financial Institutions (Compulsory elective),,,BBA(H),,Finance & Banking ,CBM
FIN503,Corporate Finance (Compulsory elective),,,BBA(H),,Finance & Banking ,CBM
FIN504,International Finance,,,BBA(H),,Finance & Banking ,CBM
FIN505,Treasury & Fund Management,,,BBA(H),,Finance & Banking ,CBM
FIN506,Investment Banking & Security Analysis,,,BBA(H),,Finance & Banking ,CBM
FIN507,Portfolio Management,,,BBA(H),,Finance & Banking ,CBM
FIN509,Financial Derivatives,,,BBA(H),,Finance & Banking ,CBM
FIN511,Analysis of Financial Statements,,,BBA(H),,Finance & Banking ,CBM
FIN513,Project Appraisal,,,BBA(H),,Finance & Banking ,CBM
FIN514,Asset Liability Management,,,BBA(H),,Finance & Banking ,CBM
FIN520,Financial Risk Management,,,BBA(H),,Finance & Banking ,CBM
FIN530,Commercial & Corporate Banking,,,BBA(H),,Finance & Banking ,CBM
FIN534,Retail & Consumer Banking,,,BBA(H),,Finance & Banking ,CBM
FIN536,FINTECH,,,BBA(H),,Finance & Banking ,CBM
FIN538,Financial Economics,,,BBA(H),,Finance & Banking ,CBM
FIN539,Quantitative Finance,,,BBA(H),,Finance & Banking ,CBM
FIN540,Managerial Economics,,,BBA(H),,Finance & Banking ,CBM
FIN541,Technical Analysis,,,BBA(H),,Finance & Banking ,CBM
FIN542,Financial Forecasting & Planning,,,BBA(H),,Finance & Banking ,CBM
FIN543,Asset Pricing Models,,,BBA(H),,Finance & Banking ,CBM
FIN544,Digital Finance,,,BBA(H),,Finance & Banking ,CBM
FIN545,Financial Management in Not-for-Profit Organization,,,BBA(H),,Finance & Banking ,CBM
HRM501,Recruitment & Selection (Compulsory elective),,,BBA(H),,Human Resource Management,CBM
HRM503,Employee Training & Development,,,BBA(H),,Human Resource Management,CBM
HRM504,Negotiation Skills,,,BBA(H),,Human Resource Management,CBM
HRM505,Organization Change & Development,,,BBA(H),,Human Resource Management,CBM
HRM508,Salary & Compensation,,,BBA(H),,Human Resource Management,CBM
HRM511,Performance Appraisal &Management,,,BBA(H),,Human Resource Management,CBM
HRM513,HR Automation (Compulsory elective),,,BBA(H),,Human Resource Management,CBM
HRM514,Occupational Health & Safety,,,BBA(H),,Human Resource Management,CBM
HRM515,Employee Engagement & Wellbeing,,,BBA(H),,Human Resource Management,CBM
HRM516,Career Planning & Management,,,BBA(H),,Human Resource Management,CBM
HRM517,Digital Recruitment & Gamification,,,BBA(H),,Human Resource Management,CBM
HRM518,HR for Startups & SMEs,,,BBA(H),,Human Resource Management,CBM
HRM519,E Learning Instructional Design,,,BBA(H),,Human Resource Management,CBM
HRM521,Workforce Planning& Analytics,,,BBA(H),,Human Resource Management,CBM
HRM522,Employment & Industrial Law,,,BBA(H),,Human Resource Management,CBM
HRM523,Internal Communication & Employer Branding,,,BBA(H),,Human Resource Management,CBM
HRM591,Capstone Project,,,BBA(H),,Human Resource Management,CBM
ISF501,Economics for Islamic Finance,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF502,Shariah Foundations of Business and Finance,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF503,Islamic Banking Deposit Products & Treasury Op.,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF504,Islamic Banking Financing Products,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF505,Islamic Business Ethics,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF506,Shariah Standards,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF507,Pool Management in Islamic Banking,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF508,Islamic Financial Institutions & Markets,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF509,Islamic Law of Sales & Contract,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF510,Takaful Practices in Islamic Finance,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF511,Islamic Wealth Planning & Management,,,BBA(H),,Islamic Banking and Finance ,CBM
ISF591,Capstone Project,,,BBA(H),,Islamic Banking and Finance ,CBM
SCM505,Storage and Warehouse Techniques (Compulsory),,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM506,Transportation Techniques and Management,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM523,Import Export Management,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM524,Supply Chain Design,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM525,Supply Chain Analytics,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM526,Supply Chain Finance and Costing,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM527,Supply Chain I4.0 & Data Sciences,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM529,"Supply Chain Technology, Systems and Innovation",,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM532,Operational Research and Simulation,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM533,Procurement Management,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM551,Quantitative Methods in Production and Logistics,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM553,Packaging Design and Environmental Aspects,,,BBA(H),,Logistics and Supply Chain Management,CBM
SCM591,Capstone Project,,,BBA(H),,Logistics and Supply Chain Management,CBM
INM203,Introduction to Production Management (Compulsory),,,BBA(H),,Logistics and Supply Chain Management,CBM
INM304,Introduction to Project Management,,,BBA(H),,Logistics and Supply Chain Management,CBM
MKT403,Sales Management (compulsory elective),,,BBA(H),,Marketing,CBM
MKT506,International Marketing,,,BBA(H),,Marketing,CBM
MKT507,Services Marketing,,,BBA(H),,Marketing,CBM
MKT508,Personal Selling,,,BBA(H),,Marketing,CBM
MKT509,Consumer Behavior,,,BBA(H),,Marketing,CBM
MKT510,Direct and Digital Marketing,,,BBA(H),,Marketing,CBM
MKT511,Brand Management (compulsory elective),,,BBA(H),,Marketing,CBM
MKT513,Media Planning,,,BBA(H),,Marketing,CBM
MKT520,Merchandising and Sales Promotion,,,BBA(H),,Marketing,CBM
MKT521,Distribution and Channel Management,,,BBA(H),,Marketing,CBM
MKT526,Public Relations and Event Management,,,BBA(H),,Marketing,CBM
MKT530,New Product Management,,,BBA(H),,Marketing,CBM
MKT531,Retail Management,,,BBA(H),,Marketing,CBM
MKT532,Principles of Advertising,,,BBA(H),,Marketing,CBM
MKT533,Marketing Strategies for Bottom of Pyramid,,,BBA(H),,Marketing,CBM
MKT537,Customer Relationship Management,,,BBA(H),,Marketing,CBM
MKT539,Entrepreneurial Marketing,,,BBA(H),,Marketing,CBM
MKT540,Artificial Intelligence in Marketing Facing Functions,,,BBA(H),,Marketing,CBM
MKT541,Marketing for Hospitality and Tourism,,,BBA(H),,Marketing,CBM
ENT401,Seminar in Org. Entrepreneurship (Compulsory,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT402,Intro. to Design Thinking Methodology (Compulsory),,,BBA(H),,Organizational Entrepreneurship,CBM
ENT501,Cost Effective Design and Innovation,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT502,Green Entrepreneurship,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT503,Competitive Strategies for Startups,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT504,Scalability & Sustainability in Startups,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT505,Establishing Startup Ecosystem,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT506,Innovative Internet Based Business Models,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT507,Stakeholder Analysis,,,BBA(H),,Organizational Entrepreneurship,CBM
ENT591,Capstone Project,,,BBA(H),,Organizational Entrepreneurship,CBM
ECO206,Mathematical Economics,,,BS(J) E&F ,,Economics,CBM
ECO207,Game Theory,,,BS(J) E&F ,,Economics,CBM
ECO208,Development Economics,,,BS(J) E&F ,,Economics,CBM
ECO302,International Trade & Globalization,,,BS(J) E&F ,,Economics,CBM
ECO307,Monetary Theory & Policy,,,BS(J) E&F ,,Economics,CBM
ECO311,General Welfare & Equilibrium,,,BS(J) E&F ,,Economics,CBM
ECO322,Applied Econometrics,,,BS(J) E&F ,,Economics,CBM
ECO407,Analysis of Pakistani Industries,,,BS(J) E&F ,,Economics,CBM
ECO411,Islamic Economics,,,BS(J) E&F ,,Economics,CBM
ECO412,Public Finance,,,BS(J) E&F ,,Economics,CBM
FIN504,International Finance,,,BS(J) E&F ,,Finance,CBM
FIN505,Treasury & Fund Management,,,BS(J) E&F ,,Finance,CBM
FIN506,Investment Banking & Security Analysis,,,BS(J) E&F ,,Finance,CBM
FIN507,Portfolio Management,,,BS(J) E&F ,,Finance,CBM
FIN509,Financial Derivatives,,,BS(J) E&F ,,Finance,CBM
FIN511,Analysis of Financial Statements,,,BS(J) E&F ,,Finance,CBM
FIN513,Project Appraisal,,,BS(J) E&F ,,Finance,CBM
FIN514,Asset Liability Management,,,BS(J) E&F ,,Finance,CBM
FIN520,Financial Risk Management,,,BS(J) E&F ,,Finance,CBM
FIN530,Commercial & Corporate Banking,,,BS(J) E&F ,,Finance,CBM
FIN534,Retail & Consumer Banking,,,BS(J) E&F ,,Finance,CBM
