course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college
BIR308,Peacebuilding & Conflict Zone,Seven,Fall 2026,"BS ECO (L,M & IR)",,,CESD
,Law Elective I,Seven,Fall 2026,"BS ECO (L,M & IR)",,,CESD
,IR Elective I,Seven,Fall 2026,"BS ECO (L,M & IR)",,,CESD
,Economics Elective I,Eight,Spring 2027,"BS ECO (L,M & IR)",,,CESD
,Economics Elective II,Eight,Spring 2027,"BS ECO (L,M & IR)",,,CESD
,Economics Elective III,Eight,Spring 2027,"BS ECO (L,M & IR)",,,CESD
,Economics Elective IV,Eight,Spring 2027,"BS ECO (L,M & IR)",,,CESD
,Law Elective II,Eight,Spring 2027,"BS ECO (L,M & IR)",,,CESD
,IR Elective II,Eight,Spring 2027,"BS ECO (L,M & IR)",,,CESD
ECO101,Principles of Microeconomics,One ,Fall 2023,BS (M & IR),,,CESD
REL101,Islamic Studies,One ,Fall 2023,BS (M & IR),,,CESD
COM107,Academic English,One ,Fall 2023,BS (M & IR),,,CESD
MMM360,Introduction to Psychology,One ,Fall 2023,BS (M & IR),,,CESD
SSC104,Principles of Sociology,One ,Fall 2023,BS (M & IR),,,CESD
MTH104,Calculus I,One ,Fall 2023,BS (M & IR),,,CESD
ECO102,Principles of Macroeconomics,Two,Spring 2024,BS (M & IR),,,CESD
LAN 10*,Foreign Language-1,Two,Spring 2024,BS (M & IR),,,CESD
BED101,General Science,Two,Spring 2024,BS (M & IR),,,CESD
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring 2024,BS (M & IR),,,CESD
MTH105,Calculus II,Two,Spring 2024,BS (M & IR),,,CESD
SSC202,Environmental Studies,Two,Spring 2024,BS (M & IR),,,CESD
ECO315,Microeconomic Analysis,Three,Fall 2024,BS (M & IR),,,CESD
LAN 20**,Foreign Language-2,Three,Fall 2024,BS (M & IR),,,CESD
BIR301,Introduction to IR,Three,Fall 2024,BS (M & IR),,,CESD
MMM374,Introduction to Journalism,Three,Fall 2024,BS (M & IR),,,CESD
STA203,Probability theory & Statistics,Three,Fall 2024,BS (M & IR),,,CESD
MTH100,Mathematical Economics,Three,Fall 2024,BS (M & IR),,,CESD
ECO315,Macroeconomic Analysis,Four,Spring 2025,BS (M & IR),,,CESD
PSC301,Pakistan Studies,Four,Spring 2025,BS (M & IR),,,CESD
SSC301,History of Ideas,Four,Spring 2025,BS (M & IR),,,CESD
COM119,Communication Skills,Four,Spring 2025,BS (M & IR),,,CESD
STA301,Models and Inferences,Four,Spring 2025,BS (M & IR),,,CESD
MMM367,Digital Journalism,Four,Spring 2025,BS (M & IR),,,CESD
ECO304,Econometrics-1,Five,Fall 2025,BS (M & IR),,,CESD
ECO323,Development Economics,Five,Fall 2025,BS (M & IR),,,CESD
STA302,Methods of Data Analysis,Five,Fall 2025,BS (M & IR),,,CESD
MMM395,Media History,Five,Fall 2025,BS (M & IR),,,CESD
BIR303,World Politics,Five,Fall 2025,BS (M & IR),,,CESD
BIR305,"Religion, Culture & IR",Five,Fall 2025,BS (M & IR),,,CESD
ECO412,Econometrics-2,Six,Spring 2026,BS (M & IR),,,CESD
ECO302,International Trade,Six,Spring 2026,BS (M & IR),,,CESD
MMM318,Business Journalism,Six,Spring 2026,BS (M & IR),,,CESD
MMM367,Design Thinking,Six,Spring 2026,BS (M & IR),,,CESD
BIR312,Globalization,Six,Spring 2026,BS (M & IR),,,CESD
BIR302,Political Geography,Six,Spring 2026,BS (M & IR),,,CESD
ECO307,Monetary Theory & Policy,Seven,Fall 2026,BS (M & IR),,,CESD
ECO402,Pakistan Economic Policy,Seven,Fall 2026,BS (M & IR),,,CESD
MMM385,Writing for Digital Media,Seven,Fall 2026,BS (M & IR),,,CESD
BIR308,Peacebuilding & Conflict Zone,Seven,Fall 2026,BS (M & IR),,,CESD
,Media Elective I,Seven,Fall 2026,BS (M & IR),,,CESD
,IR Elective I,Seven,Fall 2026,BS (M & IR),,,CESD
,Economics Elective I,Eight,Spring 2027,BS (M & IR),,,CESD
,Economics Elective II,Eight,Spring 2027,BS (M & IR),,,CESD
,Economics Elective III,Eight,Spring 2027,BS (M & IR),,,CESD
,Economics Elective IV,Eight,Spring 2027,BS (M & IR),,,CESD
,Media Elective II,Eight,Spring 2027,BS (M & IR),,,CESD
,IR Elective II,Eight,Spring 2027,BS (M & IR),,,CESD
ECO101,Principles of Microeconomics,One ,Fall 2023,BS (L & M),,,CBM
REL101,Islamic Studies,One ,Fall 2023,BS (L & M),,,CBM
COM107,Academic English,One ,Fall 2023,BS (L & M),,,CBM
MMM360,Introduction to Psychology,One ,Fall 2023,BS (L & M),,,CBM
SSC104,Principles of Sociology,One ,Fall 2023,BS (L & M),,,CBM
MTH104,Calculus I,One ,Fall 2023,BS (L & M),,,CBM
ECO102,Principles of Macroeconomics,Two,Spring 2024,BS (L & M),,,CBM
LAN 10*,Foreign Language-1,Two,Spring 2024,BS (L & M),,,CBM
BED101,General Science,Two,Spring 2024,BS (L & M),,,CBM
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring 2024,BS (L & M),,,CBM
MTH105,Calculus II,Two,Spring 2024,BS (L & M),,,CBM
SSC202,Environmental Studies,Two,Spring 2024,BS (L & M),,,CBM
ECO315,Microeconomic Analysis,Three,Fall 2024,BS (L & M),,,CBM
LAN 20**,Foreign Language-2,Three,Fall 2024,BS (L & M),,,CBM
BIR301,Mercantile Law,Three,Fall 2024,BS (L & M),,,CBM
MMM374,Introduction to Journalism,Three,Fall 2024,BS (L & M),,,CBM
STA203,Probability theory & Statistics,Three,Fall 2024,BS (L & M),,,CBM
MTH100,Mathematical Economics,Three,Fall 2024,BS (L & M),,,CBM
ECO315,Macroeconomic Analysis,Four,Spring 2025,BS (L & M),,,CBM
PSC301,Models and Inferences,Four,Spring 2025,BS (L & M),,,CBM
SSC301,Pakistan Studies,Four,Spring 2025,BS (L & M),,,CBM
COM119,History of Ideas,Four,Spring 2025,BS (L & M),,,CBM
STA301,Communication Skills,Four,Spring 2025,BS (L & M),,,CBM
MMM367,Digital Journalism,Four,Spring 2025,BS (L & M),,,CBM
ECO304,Econometrics-1,Five,Fall 2025,BS (L & M),,,CBM
ECO323,Development Economics,Five,Fall 2025,BS (L & M),,,CBM
MMM395,Media History,Five,Fall 2025,BS (L & M),,,CBM
LAW106,Company Law,Five,Fall 2025,BS (L & M),,,CBM
STA302,Methods of Data Analysis,Five,Fall 2025,BS (L & M),,,CBM
LAW202,Banking Law in Pakistan,Five,Fall 2025,BS (L & M),,,CBM
ECO412,Econometrics-2,Six,Spring 2026,BS (L & M),,,CBM
ECO302,International Trade,Six,Spring 2026,BS (L & M),,,CBM
LAW203,Insurance Law in Pakistan,Six,Spring 2026,BS (L & M),,,CBM
LAW301,"Intellectual Property, Patents and Copyright",Six,Spring 2026,BS (L & M),,,CBM
MMM318,Business Journalism,Six,Spring 2026,BS (L & M),,,CBM
MMM367,Design Thinking,Six,Spring 2026,BS (L & M),,,CBM
ECO307,Monetary Theory & Policy,Seven,Fall 2026,BS (L & M),,,CBM
ECO402,Pakistan Economic Policy,Seven,Fall 2026,BS (L & M),,,CBM
LAW400,Company Secretarial Practices,Seven,Fall 2026,BS (L & M),,,CBM
MMM385,Writing for Digital Media,Seven,Fall 2026,BS (L & M),,,CBM
,Media Elective I,Seven,Fall 2026,BS (L & M),,,CBM
,Law Elective I,Seven,Fall 2026,BS (L & M),,,CBM
,Economics Elective I,Eight,Spring 2027,BS (L & M),,,CBM
,Economics Elective II,Eight,Spring 2027,BS (L & M),,,CBM
,Economics Elective III,Eight,Spring 2027,BS (L & M),,,CBM
,Economics Elective IV,Eight,Spring 2027,BS (L & M),,,CBM
,Media Elective II,Eight,Spring 2027,BS (L & M),,,CBM
,Law Elective II,Eight,Spring 2027,BS (L & M),,,CBM
REL101,Academic English,One ,Fall 2023,BS BUS & PSY,,,CESD
MTH102,Business Math,One ,Fall 2023,BS BUS & PSY,,,CESD
COM107,Islamic Studies,One ,Fall 2023,BS BUS & PSY,,,CESD
ECO101,Principles of Microeconomics,One ,Fall 2023,BS BUS & PSY,,,CESD
MMM360,Introduction to Psychology,One ,Fall 2023,BS BUS & PSY,,,CESD
SSC104,Principles of Sociology,One ,Fall 2023,BS BUS & PSY,,,CESD
ACC101,Introduction to Financial Accounting,Two,Spring 2024,BS BUS & PSY,,,CESD
PSC301,Pakistan Studies,Two,Spring 2024,BS BUS & PSY,,,CESD
ECO102,Principles of Macroeconomics,Two,Spring 2024,BS BUS & PSY,,,CESD
BED101,General Science,Two,Spring 2024,BS BUS & PSY,,,CESD
STA104,Quantitative Techniques in Business,Two,Spring 2024,BS BUS & PSY,,,CESD
PSY301,Research Methods in Business Psychology,Two,Spring 2024,BS BUS & PSY,,,CESD
FIN201,Introduction to Business Finance,Three,Fall 2024,BS BUS & PSY,,,CESD
ENT202,Entrepreneurial Business Operations,Three,Fall 2024,BS BUS & PSY,,,CESD
MKT201,Marketing Management,Three,Fall 2024,BS BUS & PSY,,,CESD
COM205,Persuasive & Analytical Writing for Business Communication,Three,Fall 2024,BS BUS & PSY,,,CESD
PSY303,Introduction to Psychological Testing,Three,Fall 2024,BS BUS & PSY,,,CESD
PSY305,Contemporary Social Psychology,Three,Fall 2024,BS BUS & PSY,,,CESD
MAN306,Introduction to Management & Organizational Behavior,Four,Spring 2025,BS BUS & PSY,,,CESD
COM202,Business and Professional Speech,Four,Spring 2025,BS BUS & PSY,,,CESD
NSC302,Environmental Studies,Four,Spring 2025,BS BUS & PSY,,,CESD
LAN 10*,Foreign Language I,Four,Spring 2025,BS BUS & PSY,,,CESD
SSC401,Business Ethics,Four,Spring 2025,BS BUS & PSY,,,CESD
PSY304,Experimental Psychology,Four,Spring 2025,BS BUS & PSY,,,CESD
LAN 20**,Foreign Language II,Five,Fall 2025,BS BUS & PSY,,,CESD
MKT511,Brand Management,Five,Fall 2025,BS BUS & PSY,,,CESD
BDS102,Introduction to Data Science,Five,Fall 2025,BS BUS & PSY,,,CESD
PSY302,Writing Business Psychology Research,Five,Fall 2025,BS BUS & PSY,,,CESD
PSY309,Developmental Psychology,Five,Fall 2025,BS BUS & PSY,,,CESD
PSY310,Positive Psychology (Compulsory Elective I),Five,Fall 2025,BS BUS & PSY,,,CESD
PSY311,Consumer Psychology,Six,Spring 2026,BS BUS & PSY,,,CESD
MAN309,Leadership Journey,Six,Spring 2026,BS BUS & PSY,,,CESD
MEM523,Supply Chain Management,Six,Spring 2026,BS BUS & PSY,,,CESD
HRM513,HR Automation (Compulsory Elective II),Six,Spring 2026,BS BUS & PSY,,,CESD
,Elective III,Six,Spring 2026,BS BUS & PSY,,,CESD
,Elective IV,Six,Spring 2026,BS BUS & PSY,,,CESD
LAW409,Corporate and Business Law,Seven,Fall 2026,BS BUS & PSY,,,CESD
SEL415,Social Advocacy and Change,Seven,Fall 2026,BS BUS & PSY,,,CESD
,Elective V,Seven,Fall 2026,BS BUS & PSY,,,CESD
,Elective VI,Seven,Fall 2026,BS BUS & PSY,,,CESD
,Internship (non-credit),Seven,Fall 2026,BS BUS & PSY,,,CESD
MAN405,Strategic Management,Eight,Spring 2027,BS BUS & PSY,,,CESD
,Elective VII,Eight,Spring 2027,BS BUS & PSY,,,CESD
,Elective VIII,Eight,Spring 2027,BS BUS & PSY,,,CESD
,Capstone / Final Year Project,Eight,Spring 2027,BS BUS & PSY,,,CESD
REL101,Academic English,One ,Fall 2023,BS PSY,,,CESD
PSY300,Introduction to Psychology,One ,Fall 2023,BS PSY,,,CESD
PSY313,History of Psychology,One ,Fall 2023,BS PSY,,,CESD
SSC104,Principles of Sociology,One ,Fall 2023,BS PSY,,,CESD
COM107,Islamic Studies,One ,Fall 2023,BS PSY,,,CESD
MTH102,Business Mathematics,One ,Fall 2023,BS PSY,,,CESD
STA104,Quantitative Techniques in Business,Two,Spring 2024,BS PSY,,,CESD
LAN 10*,Foreign Language I,Two,Spring 2024,BS PSY,,,CESD
COM205,Persuasive and Analytical Writing for Business Communication,Two,Spring 2024,BS PSY,,,CESD
PSY325,Research Methods in Psychology,Two,Spring 2024,BS PSY,,,CESD
BED101,General Science,Two,Spring 2024,BS PSY,,,CESD
PSY316,Physiological psychology,Two,Spring 2024,BS PSY,,,CESD
COM202,Business and Professional Speech,Three,Fall 2024,BS PSY,,,CESD
SSC202,Environmental Studies,Three,Fall 2024,BS PSY,,,CESD
PSC301,Pakistan Studies,Three,Fall 2024,BS PSY,,,CESD
PSY327,Writing Psychological Research,Three,Fall 2024,BS PSY,,,CESD
LAN 20**,Foreign Language II,Three,Fall 2024,BS PSY,,,CESD
SSC401,Business Ethics,Three,Fall 2024,BS PSY,,,CESD
PSY309,Developmental Psychology,Four,Spring 2025,BS PSY,,,CESD
PSY303,Introduction to Psychological Testing,Four,Spring 2025,BS PSY,,,CESD
PSY305,Contemporary Social Psychology,Four,Spring 2025,BS PSY,,,CESD
PSY317,Personality psychology,Four,Spring 2025,BS PSY,,,CESD
PSY321,Psychology of Education,Four,Spring 2025,BS PSY,,,CESD
PSY315,Statistics in psychology,Four,Spring 2025,BS PSY,,,CESD
PSY304,Experimental Psychology,Five,Fall 2025,BS PSY,,,CESD
PSY318,Cognitive Psychology,Five,Fall 2025,BS PSY,,,CESD
PSY308,Psychological Aspects of Advertising,Five,Fall 2025,BS PSY,,,CESD
PSY310,Positive Psychology,Five,Fall 2025,BS PSY,,,CESD
PSY326,Organizational Psychology,Five,Fall 2025,BS PSY,,,CESD
PSY320,Health Psychology,Five,Fall 2025,BS PSY,,,CESD
PSY311,Consumer Psychology,Six,Spring 2026,BS PSY,,,CESD
PSY306,Understanding Individual: Personal Construct,Six,Spring 2026,BS PSY,,,CESD
PSY314,Psychopathology,Six,Spring 2026,BS PSY,,,CESD
PSY319,Clinical Psychology,Six,Spring 2026,BS PSY,,,CESD
PSY324,Fundamentals of Psychological Counselling,Six,Spring 2026,BS PSY,,,CESD
PSY322,Cross-cultural Psychology,Six,Spring 2026,BS PSY,,,CESD
PSY323,Project Practicum,Seven,Fall 2026,BS PSY,,,CESD
,Elective I,Seven,Fall 2026,BS PSY,,,CESD
,Elective II,Seven,Fall 2026,BS PSY,,,CESD
,Elective III,Seven,Fall 2026,BS PSY,,,CESD
,Elective IV,Eight,Spring 2027,BS PSY,,,CESD
,Elective V,Eight,Spring 2027,BS PSY,,,CESD
,Elective VI,Eight,Spring 2027,BS PSY,,,CESD
,Internship (Non Credit),Eight,Spring 2027,BS PSY,,,CESD
,Foundations and History of Education,One ,Fall 2023,B.Ed 2.5,,,CESD
BED301,Curriculum Development,One ,Fall 2023,B.Ed 2.5,,,CESD
,Evaluation & Assessment,One ,Fall 2023,B.Ed 2.5,,,CESD
BED407,Innovations and Technology in Education,One ,Fall 2023,B.Ed 2.5,,,CESD
BED405,Inclusive Education,Two,Spring 2024,B.Ed 2.5,,,CESD
EDM656,Teacher Education,Two,Spring 2024,B.Ed 2.5,,,CESD
BED357,Critical Thinking and Reading,Two,Spring 2024,B.Ed 2.5,,,CESD
BED206,Educational Psychology,Two,Spring 2024,B.Ed 2.5,,,CESD
SED102,Philosophy of Education and its Psychological Roots,Three,Fall 2024,B.Ed 2.5,,,CESD
BED363,Research Methods in Education,Three,Fall 2024,B.Ed 2.5,,,CESD
BED120,Academic Writing and Seminar Skills,Three,Fall 2024,B.Ed 2.5,,,CESD
BED281,Teaching Practicum-I,Three,Fall 2024,B.Ed 2.5,,,CESD
BED351,Edupreneurship,Four,Spring 2025,B.Ed 2.5,,,CESD
BED421,Sociology of Education,Four,Spring 2025,B.Ed 2.5,,,CESD
BED381,Teaching Practicum-II,Four,Spring 2025,B.Ed 2.5,,,CESD
BED359,School Management,Four,Spring 2025,B.Ed 2.5,,,CESD
BED238,Interpersonal Communication Skills in Educational Setting,Five,Fall 2025,B.Ed 2.5,,,CESD
BED231,Educational Policy and Economics,Five,Fall 2025,B.Ed 2.5,,,CESD
BED205,Early Childhood Education,Five,Fall 2025,B.Ed 2.5,,,CESD
BED415,Lifelong Learning,Five,Fall 2025,B.Ed 2.5,,,CESD
BED401,Area of Specialization – I *,Six,Spring 2026,B.Ed 2.5,,,CESD
BED403,Area of Specialization – II *,Six,Spring 2026,B.Ed 2.5,,,CESD
BED405,Area of Specialization – III*,Six,Spring 2026,B.Ed 2.5,,,CESD
BED352,Strategic Management of Schools,Six,Spring 2026,B.Ed 2.5,,,CESD
BED426,Comparative Education Systems,Seven,Fall 2026,B.Ed 2.5,,,CESD
BED337,Educational Counselling,Seven,Fall 2026,B.Ed 2.5,,,CESD
BED481,Teaching Practicum ,Seven,Fall 2026,B.Ed 2.5,,,CESD
BED491,Research Project ,Seven,Fall 2026,B.Ed 2.5,,,CESD
BED203,Foundations and History of Education,One ,Fall 2023,B.Ed 1.5,,,CESD
BED301,Curriculum Development,One ,Fall 2023,B.Ed 1.5,,,CESD
BED233,Evaluation & Assessment,One ,Fall 2023,B.Ed 1.5,,,CESD
BED407,Innovations and Technology in Education,One ,Fall 2023,B.Ed 1.5,,,CESD
BED357,Critical Thinking and Reading,Two,Spring 2024,B.Ed 1.5,,,CESD
BED206,Educational Counselling,Two,Spring 2024,B.Ed 1.5,,,CESD
BED405,Inclusive Education,Two,Spring 2024,B.Ed 1.5,,,CESD
BED341,Teacher Education,Two,Spring 2024,B.Ed 1.5,,,CESD
BED401,Area of Specialization – I *,Three,Fall 2024,B.Ed 1.5,,,CESD
BED403,Area of Specialization – II *,Three,Fall 2024,B.Ed 1.5,,,CESD
BED405,Area of Specialization – III *,Three,Fall 2024,B.Ed 1.5,,,CESD
BED363,Research Methods in Education,Three,Fall 2024,B.Ed 1.5,,,CESD
BED359,School Management,Four,Spring 2025,B.Ed 1.5,,,CESD
BED351,Edupreneurship,Four,Spring 2025,B.Ed 1.5,,,CESD
BED381,Teaching Practicum ,Four,Spring 2025,B.Ed 1.5,,,CESD
BED491,Research Project ,Four,Spring 2025,B.Ed 1.5,,,CESD
ACC419,Financial Accounting ,One ,Fall 2023,MBA,,,CBM
COM402,Business Communication ,One ,Fall 2023,MBA,,,CBM
ECO409,Business Economics ,One ,Fall 2023,MBA,,,CBM
MKT402,Marketing Management,One ,Fall 2023,MBA,,,CBM
HRM410,Managing Human Capital ,One ,Fall 2023,MBA,,,CBM
MAN418,Management and Organizational Dynamics ,One ,Fall 2023,MBA,,,CBM
STA411,Quantitative Analysis for Decision Making,Two,Spring 2024,MBA,,,CBM
MKT509,Consumer Behavior1,Two,Spring 2024,MBA,,,CBM
MKT404,Methods in Business Research,Two,Spring 2024,MBA,,,CBM
ENT403,Entrepreneurial and Small Business Management,Two,Spring 2024,MBA,,,CBM
FIN408,Theory and Practice of Financial Management ,Two,Spring 2024,MBA,,,CBM
LAW409,Corporate and Business Law,Two,Spring 2024,MBA,,,CBM
MAN606,Business Analytics for Decision Making,Three,Fall 2024,MBA,,,CBM
FIN601,Strategic Financial Analysis and Design,Three,Fall 2024,MBA,,,CBM
MKT610,Marketing Strategies and Value Innovation,Three,Fall 2024,MBA,,,CBM
,Elective 1,Three,Fall 2024,MBA,,,CBM
,Elective 2,Three,Fall 2024,MBA,,,CBM
,Capstone I,Three,Fall 2024,MBA,,,CBM
MAN612,Strategic Management,Four,Spring 2025,MBA,,,CBM
MAN608,Technology Operations and Innovation,Four,Spring 2025,MBA,,,CBM
HRM606,"Leadership, Ethics and Change",Four,Spring 2025,MBA,,,CBM
,Elective 3,Four,Spring 2025,MBA,,,CBM
,Elective 4,Four,Spring 2025,MBA,,,CBM
,Capstone II,Four,Spring 2025,MBA,,,CBM
CSC111,Intro to Info. & Comm. Technology [GER],One,Fall 2023,BS CS,,,CCSIS
CSC111,Intro to Info. & Comm. Technology Lab,One,Fall 2023,BS CS,,,CCSIS
CSC113,Programming Fundamentals [CC],One,Fall 2023,BS CS,,,CCSIS
CSC113,Programming Fundamentals Lab,One,Fall 2023,BS CS,,,CCSIS
COM107,Academic English [GER],One,Fall 2023,BS CS,,,CCSIS
PHY111,"Applied Physics [GER] 
",One,Fall 2023,BS CS,,,CCSIS
PHY111,Applied Physics Lab,One,Fall 2023,BS CS,,,CCSIS
MTH107,Calculus and Analytical Geometry [GER],One,Fall 2023,BS CS,,,CCSIS
CSC213,Object Oriented Programming [CC],Two,Spring 2024,BS CS,CSC113,,CCSIS
CSC213,Object Oriented Programming Lab,Two,Spring 2024,BS CS,,,CCSIS
COM205,Persuasive & Analytical Writing for Business Communication ,Two,Spring 2024,BS CS,COM107,,CCSIS
CSC231,Discrete Structure [GER],Two,Spring 2024,BS CS,,,CCSIS
CSC115,Digital Logic and Design [CC],Two,Spring 2024,BS CS,PHY111,,CCSIS
CSC115,Digital Logic and Design Lab,Two,Spring 2024,BS CS,,,CCSIS
MTH224,Multivariable Calculus [MSC],Two,Spring 2024,BS CS,MTH107,,CCSIS
CSC215,Data Structures and Algorithms [CC],Three,Fall 2024,BS CS,CSC213,,CCSIS
CSC215,Data Structures and Algorithms Lab,Three,Fall 2024,BS CS,,,CCSIS
COM202,Business and Professional Speech [GER],Three,Fall 2024,BS CS,COM107,,CCSIS
CSC211,Comp. Organization & Assembly Lang. [CC],Three,Fall 2024,BS CS,,,CCSIS
CSC211,Comp. Organization & Assembly Lang. Lab,Three,Fall 2024,BS CS,,,CCSIS
MTH204,Linear Algebra [MSC],Three,Fall 2024,BS CS,MTH107,,CCSIS
REL101,Islamic Studies [GER],Three,Fall 2024,BS CS,,,CCSIS
CSC217,Introduction to Database Systems [CC],Four,Spring 2025,BS CS,CSC215,,CCSIS
CSC217,Introduction to Database Systems Lab,Four,Spring 2025,BS CS,,,CCSIS
CSC317,Introduction to Software Engineering [CC],Four,Spring 2025,BS CS,,,CCSIS
STA203,Probability Theory and Statistics [MSC],Four,Spring 2025,BS CS,,,CCSIS
CSC313,Operating Systems [CC],Four,Spring 2025,BS CS,CSC215,,CCSIS
CSC313,Operating Systems Lab,Four,Spring 2025,BS CS,,,CCSIS
CSC315,Design & Analysis of Algorithms [CC],Four,Spring 2025,BS CS,CSC215,,CCSIS
CSC347,Advance Database Management Systems [DC],Five,Fall 2025,BS CS,CSC217,,CCSIS
CSC347,Advance Database Management Systems Lab,Five,Fall 2025,BS CS,,,CCSIS
CSC319,Computer Networks [CC],Five,Fall-2026,BS CS,,,CCSIS
CSC319,Computer Networks [Lab],Five,Fall-2026,BS CS,,,CCSIS
MAN306,Introduction to Management & Organizational Behavior [GER],Five,Fall-2026,BS CS,,,CCSIS
CSC219,Professional Practices [GER],Five,Fall-2026,BS CS,,,CCSIS
CSC311,Theory of Automata & Formal Lang. [DC],Five,Fall-2026,BS CS,CSC231,,CCSIS
CSC413,Artificial Intelligence [CC],Five,Fall-2026,BS CS,STA203,,CCSIS
CSC413,Artificial Intelligence [Lab],Five,Fall-2026,BS CS,STA203,,CCSIS
CSCxxx,CS Elective 1 [DE],Six,Spring 2026,BS CS,,,CCSIS
CSCxxx,CS Elective 2 [DE],Six,Spring 2026,BS CS,,,CCSIS
CSC378,HCI and Computer Graphics [DC],Six,Spring 2026,BS CS,,,CCSIS
CSC378,HCI and Computer Graphics Lab,Six,Spring 2026,BS CS,,,CCSIS
CSC411,Compiler Constructions [DC],Six,Spring 2026,BS CS,CSC311,,CCSIS
CSC379,Computer Architecture [DC],Six,Spring 2026,BS CS,CSC211,,CCSIS
CSC379,Computer Architecture Lab,Six,Spring 2026,BS CS,,,CCSIS
CSC380,Entrepreneurship [GER],Six,Spring 2026,BS CS,,,CCSIS
CSCxxx,CS Elective 3 [DE],Seven,Fall 2026,BS CS,,,CCSIS
CSCxxx,CS Elective 4 [DE],Seven,Fall 2026,BS CS,,,CCSIS
MKT201,Marketing Management [ESC],Seven,Fall 2026,BS CS,,,CCSIS
LAN10*,Foreign Language-I [GER],Seven,Fall 2026,BS CS,,,CCSIS
CSC418,Parallel and Distributed Computing [DC],Seven,Fall 2026,BS CS,CSC313,,CCSIS
CSC491,Final Year Project I [CC],Seven,Fall 2026,BS CS,CSC317,,CCSIS
CSCxxx,CS Elective 5 [DE],Eight,Spring 2027,BS CS,,,CCSIS
CSCxxx,CS Elective 6 new [DE],Eight,Spring 2027,BS CS,,,CCSIS
CSCxxx,CS Elective 7 new [DE],Eight,Spring 2027,BS CS,,,CCSIS
CSC419,Information Security [CC],Eight,Spring 2027,BS CS,,,CCSIS
PSC301,Pakistan Studies [GER],Eight,Spring 2027,BS CS,,,CCSIS
CSC492,Final Year Project II [CC],Eight,Spring 2027,BS CS,CSC491,,CCSIS
CSC111,Introduction to Information & Comm. Technology [GER],One,Fall 2023,BS SE,,,CCSIS
CSC111,Introduction to Information & Comm. Technology Lab,One,Fall 2023,BS SE,,,CCSIS
CSC113,Programming Fundamentals [CC],One,Fall 2023,BS SE,,,CCSIS
CSC113,Programming Fundamentals Lab,One,Fall 2023,BS SE,,,CCSIS
COM107,Academic English [GER],One,Fall 2023,BS SE,,,CCSIS
PHY111,Applied Physics [GER],One,Fall 2023,BS SE,,,CCSIS
PHY111,Applied Physics Lab ,One,Fall 2023,BS SE,,,CCSIS
MTH107,Calculus and Analytical Geometry [GER],One,Fall 2023,BS SE,,,CCSIS
CSC213,Object Oriented Programming [CC],Two,Spring 2024,BS SE,CSC113,,CCSIS
CSC213,Object Oriented Programming Lab,Two,Spring 2024,BS SE,,,CCSIS
COM205,Persuasive & Analytical Writing for Business Communication [MSC],Two,Spring 2024,BS SE,COM107,,CCSIS
CSC231,Discrete Structure [GER],Two,Spring 2024,BS SE,,,CCSIS
CSC115,Digital Logic and Design [CC],Two,Spring 2024,BS SE,PHY111,,CCSIS
CSC115,Digital Logic and Design Lab,Two,Spring 2024,BS SE,,,CCSIS
MTH224,Multivariable Calculus [MSC],Two,Spring 2024,BS SE,MTH107,,CCSIS
CSC215,Data Structures and Algorithms [CC],Three,Fall 2024,BS SE,CSC213,,CCSIS
CSC215,Data Structures and Algorithms Lab,Three,Fall 2024,BS SE,,,CCSIS
COM202,Business and Professional Speech [GER],Three,Fall 2024,BS SE,COM107,,CCSIS
CSC211,Comp. Organization & Assembly Lang. [CC],Three,Fall 2024,BS SE,,,CCSIS
CSC211,Comp. Organization & Assembly Lang. Lab,Three,Fall 2024,BS SE,,,CCSIS
MTH204,Linear Algebra [MSC],Three,Fall 2024,BS SE,MTH107,,CCSIS
REL101,Islamic Studies [GER],Three,Fall 2024,BS SE,,,CCSIS
CSC217,Introduction to Database Systems [CC],Four,Spring 2025,BS SE,CSC215,,CCSIS
CSC217,Introduction to Database Systems Lab,Four,Spring 2025,BS SE,,,CCSIS
CSC317,Introduction to Software Engineering [CC],Four,Spring 2025,BS SE,,,CCSIS
STA203,Probability Theory and Statistics [MSC],Four,Spring 2025,BS SE,,,CCSIS
CSC313,Operating Systems [CC],Four,Spring 2025,BS SE,CSC215,,CCSIS
CSC313,Operating Systems Lab,Four,Spring 2025,BS SE,,,CCSIS
CSC315,Design & Analysis of Algorithms [CC],Four,Spring 2025,BS SE,CSC215,,CCSIS
SCE311,Software Construction and Development [DC],Five,Fall 2025,BS SE,STA203,,CCSIS
SCE311,Software Construction and Development Lab,Five,Fall 2025,BS SE,,,CCSIS
CSC319,Computer Networks [CC],Five,Fall 2025,BS SE,,,CCSIS
CSC319,Computer Networks Lab,Five,Fall 2025,BS SE,,,CCSIS
MAN306,Introduction to Management & Organizational Behavior [GER],Five,Fall 2025,BS SE,,,CCSIS
CSC219,Professional Practices [GER],Five,Fall 2025,BS SE,,,CCSIS
SEC211,Software Design & Architecture [DC],Five,Fall 2025,BS SE,CSC231,,CCSIS
CSC413,Artificial Intelligence [CC],Five,Fall 2025,BS SE,STA203,,CCSIS
CSC413,Artificial Intelligence Lab,Five,Fall 2025,BS SE,,,CCSIS
