course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college,
SSC402 ,Organizational Psychology,,,MBA 14 year Required Courses,,,CESD,
SSC408 ,Political Sociology,,,MBA 14 year Required Courses,,,CESD,
ENT307 ,Entrepreneurial Leadership and Motivation,,,MBA 14 year Required Courses,,,CESD,
ENT308 ,Social Advocacy and Community Service,,,MBA 14 year Required Courses,,,CESD,
ENT403 , Small Business and Entrepreneurship,,,MBA 14 year Required Courses,,,CESD,
STA411,Quantitative Analysis for Decision Making ,one,Fall-2020,MBA Media Mgmt. Mkt,,,CBM,
ACC419,Financial Accounting ,one,Fall-2020,MBA Media Mgmt. Mkt,,,CBM,
MKT509,Consumer Behavior ,one,Fall-2020,MBA Media Mgmt. Mkt,,,CBM,
COM410,Digital Business Communication,one,Fall-2020,MBA Media Mgmt. Mkt,,,CBM,
FIN408,Theory and Practice of Management ,Two,Spring-2021,MBA Media Mgmt. Mkt,,,CBM,
MKT402,Marketing Management ,Two,Spring-2021,MBA Media Mgmt. Mkt,,,CBM,
MKT404,Methods in Business Research ,Two,Spring-2021,MBA Media Mgmt. Mkt,,,CBM,
ECO409,Business Economics ,Two,Spring-2021,MBA Media Mgmt. Mkt,,,CBM,
FIN404,Financial Management ,Three,Fall-2021,MBA Media Mgmt. Mkt,,,CBM,
LAW409,Business and Corporate Law ,Three,Fall-2021,MBA Media Mgmt. Mkt,,,CBM,
HRM410,Managing Human Capital ,Three,Fall-2021,MBA Media Mgmt. Mkt,,,CBM,
MMM401,Media and Social Change ,Three,Fall-2021,MBA Media Mgmt. Mkt,,,CBM,
HRM606,"Leadership, Ethics and Change ",Four,Spring-2022,MBA Media Mgmt. Mkt,,,CBM,
MAN612,Strategic Management ,Four,Spring-2022,MBA Media Mgmt. Mkt,,,CBM,
MKT620,Digital Marketing ,Four,Spring-2022,MBA Media Mgmt. Mkt,,,CBM,
MMM604,Screen Writing for Film and TV,Four,Spring-2022,MBA Media Mgmt. Mkt,,,CBM,
MAN606,Business Analytics and Decision-Making ,Five,Fall-2022,MBA Media Mgmt. Mkt,,,CBM,
MKT527,Integrated Marketing Communication ,Five,Fall-2022,MBA Media Mgmt. Mkt,,,CBM,
MMM606,Media Psychology ,Five,Fall-2022,MBA Media Mgmt. Mkt,,,CBM,
MMM691,Capstone Project 1,Five,Fall-2022,MBA Media Mgmt. Mkt,,,CBM,
MAN616,Entrepreneurship and Ecommerce ,Six,Spring-2023,MBA Media Mgmt. Mkt,,,CBM,
MMM603,Seminar in Media Marketing ,Six,Spring-2023,MBA Media Mgmt. Mkt,,,CBM,
MMM605,Documentary Filmmaking,Six,Spring-2023,MBA Media Mgmt. Mkt,,,CBM,
MMM692,Capstone Project 2,Six,Spring-2023,MBA Media Mgmt. Mkt,,,CBM,
MKT509,Consumer Behavior,one,Fall-2020,MBA Edu Mgmt,,,CESD,
ACC419,Financial Accounting,one,Fall-2020,MBA Edu Mgmt,,,CESD,
LAW409,Corporate and Business Law,one,Fall-2020,MBA Edu Mgmt,,,CESD,
COM402,Business Communication,one,Fall-2020,MBA Edu Mgmt,,,CESD,
EDM419,Managing Teaching and Learning,Two,Spring-2021,MBA Edu Mgmt,,,CESD,
MAN418,Management and Organizational Dynamics,Two,Spring-2021,MBA Edu Mgmt,,,CESD,
MKT402,Marketing Management,Two,Spring-2021,MBA Edu Mgmt,,,CESD,
STA411,Quantitative Analysis and Decision Making,Two,Spring-2021,MBA Edu Mgmt,,,CESD,
MKT404,Methods in Business Research,Three,Fall-2021,MBA Edu Mgmt,,,CESD,
ECO409,Business Economics,Three,Fall-2021,MBA Edu Mgmt,,,CESD,
HRM410,Managing Human Capital,Three,Fall-2021,MBA Edu Mgmt,,,CESD,
FIN408,Theory and Practice of Financial Management,Three,Fall-2021,MBA Edu Mgmt,,,CESD,
EDM664,Early Childhood Development,Four,Spring-2022,MBA Edu Mgmt,,,CESD,
HRM606,Leadership Ethics and Change,Four,Spring-2022,MBA Edu Mgmt,,,CESD,
MAN606,Business Analytics,Four,Spring-2022,MBA Edu Mgmt,,,CESD,
EDM518,Evaluation and Assessment in Education,Four,Spring-2022,MBA Edu Mgmt,,,CESD,
MKT610,Marketing Strategies and Value Innovations,Five,Fall-2022,MBA Edu Mgmt,,,CESD,
EDM526,Curriculum Management and Planned Change,Five,Fall-2022,MBA Edu Mgmt,,,CESD,
EDM689,Thesis Writing (Capstone I),Five,Fall-2022,MBA Edu Mgmt,,,CESD,
,Elective I,Five,Fall-2022,MBA Edu Mgmt,,,CESD,
MAN612,Strategic Management,Six,Spring-2023,MBA Edu Mgmt,,,CESD,
EDM690,Thesis Writing (Capstone II),Six,Spring-2023,MBA Edu Mgmt,,,CESD,
,Elective II,Six,Spring-2023,MBA Edu Mgmt,,,CESD,
,Elective III,Six,Spring-2023,MBA Edu Mgmt,,,CESD,
PSY400,Introduction to Organizational Psychology,one,Fall-2020,MSc Org Psychology 16th year,,,CESD,
MAN418,Management and Organizational Dynamics,one,Fall-2020,MSc Org Psychology 16th year,,,CESD,
HRM410,Managing Human Capital,one,Fall-2020,MSc Org Psychology 16th year,,,CESD,
STA410,Introduction to Behavioral Statistics,one,Fall-2020,MSc Org Psychology 16th year,,,CESD,
PSY405,Group Dynamics,Two,Spring-2021,MSc Org Psychology 16th year,,,CESD,
HRM409,Organizational Consulting Skills,Two,Spring-2021,MSc Org Psychology 16th year,,,CESD,
PSY430,Psychological Testing-I,Two,Spring-2021,MSc Org Psychology 16th year,,,CESD,
HRM408,Human Resource Issues in Pakistan,Two,Spring-2021,MSc Org Psychology 16th year,,,CESD,
PSY406,Research Methods in Organizational Psychology,Three,Fall-2021,MSc Org Psychology 16th year,,,CESD,
PSY408,Consumer Psychology,Three,Fall-2021,MSc Org Psychology 16th year,,,CESD,
HRM501,Recruitment and Selection,Three,Fall-2021,MSc Org Psychology 16th year,,,CESD,
HRM502,Industrial Relation and Labor Law,Three,Fall-2021,MSc Org Psychology 16th year,,,CESD,
PSY402,Counseling Psychology,Four,Spring-2022,MSc Org Psychology 16th year,,,CESD,
PSY407,Personnel Psychology,Four,Spring-2022,MSc Org Psychology 16th year,,,CESD,
HRM503,Employee Training and Development,Four,Spring-2022,MSc Org Psychology 16th year,,,CESD,
HRM504,Negotiation Skills,Four,Spring-2022,MSc Org Psychology 16th year,,,CESD,
PSY431,Psychological Testing-II,Five,Fall-2022,MSc Org Psychology 16th year,,,CESD,
PSY432,Behavior Modification in Industry,Five,Fall-2022,MSc Org Psychology 16th year,,,CESD,
PSY433,Leadership and Strategic Change,Five,Fall-2022,MSc Org Psychology 16th year,,,CESD,
HRM530,Research Practicum in HRM,Five,Fall-2022,MSc Org Psychology 16th year,,,CESD,
,Elective I,Six,Spring-2023,MSc Org Psychology 16th year,,,CESD,
,Elective II,Six,Spring-2023,MSc Org Psychology 16th year,,,CESD,
,Elective III,Six,Spring-2023,MSc Org Psychology 16th year,,,CESD,
,Elective IV,Six,Spring-2023,MSc Org Psychology 16th year,,,CESD,
PSY400,Intro. to Organizational Psychology,one,Fall-2020,MSc Org Psychology 14th year,,,CESD,
STA410,Introduction to Behavioral Statistics,one,Fall-2020,MSc Org Psychology 14th year,,,CESD,
SSC407,Principles of Sociology,one,Fall-2020,MSc Org Psychology 14th year,,,CESD,
MIS401,Computer Applications,one,Fall-2020,MSc Org Psychology 14th year,,,CESD,
MAN418,Management & Organizational Dynamics,Two,Spring-2021,MSc Org Psychology 14th year,,,CESD,
MKT401,Principles of Marketing,Two,Spring-2021,MSc Org Psychology 14th year,,,CESD,
PSY434,Personality Theories,Two,Spring-2021,MSc Org Psychology 14th year,,,CESD,
SSC401,Business Ethics,Two,Spring-2021,MSc Org Psychology 14th year,,,CESD,
HRM410,Managing Human Capital,Three,Fall-2021,MSc Org Psychology 14th year,,,CESD,
MAN612,Strategic Management,Three,Fall-2021,MSc Org Psychology 14th year,,,CESD,
HRM511,Performance Appraisal,Three,Fall-2021,MSc Org Psychology 14th year,,,CESD,
COM402,Business Communication,Three,Fall-2021,MSc Org Psychology 14th year,,,CESD,
ENT308,Social Advocacy and Community Service,Four,Spring-2022,MSc Org Psychology 14th year,,,CESD,
PSY405,Group Dynamics,Four,Spring-2022,MSc Org Psychology 14th year,,,CESD,
HRM502,Industrial Relation and Labor Law,Four,Spring-2022,MSc Org Psychology 14th year,,,CESD,
HRM409,Organizational Consulting Skills,Four,Spring-2022,MSc Org Psychology 14th year,,,CESD,
HRM408,Human Resource Issues in Pakistan,Five,Fall-2022,MSc Org Psychology 14th year,,,CESD,
PSY430,Psychological Testing-I,Five,Fall-2022,MSc Org Psychology 14th year,,,CESD,
HRM505,Organizational Change & Development,Five,Fall-2022,MSc Org Psychology 14th year,,,CESD,
COM403,Interpersonal Communication Skills ,Five,Fall-2022,MSc Org Psychology 14th year,COM402,,CESD,
PSY406,Research Methods in Organizational Psychology,Six,Spring-2023,MSc Org Psychology 14th year,,,CESD,
PSY408,Consumer Psychology,Six,Spring-2023,MSc Org Psychology 14th year,,,CESD,
HRM501,Recruitment and Selection,Six,Spring-2023,MSc Org Psychology 14th year,,,CESD,
HRM612,Strategic HRM,Six,Spring-2023,MSc Org Psychology 14th year,,,CESD,
PSY402,Counseling Psychology,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD,
PSY407,Personnel Psychology,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD,
HRM503,Employees Training and Development,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD,
HRM504,Negotiation Skills,Seven,Fall-2023,MSc Org Psychology 14th year,,,CESD,
PSY431,Psychological Testing-II,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
PSY432,Behavior Modification in Industry,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
PSY433,Leadership & Strategic Change,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
HRM530,Research Practicum in HRM,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
,Elective I,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
,Elective II,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
,Elective III,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
,Elective IV,Eight,Spring-2024,MSc Org Psychology 14th year,,,CESD,
ECO511,Micro and Macro Analysis,one,Fall-2020,"MSc Energy Eco, Env Policy",,,CESD,
ECO410,Econometrics I,one,Fall-2020,"MSc Energy Eco, Env Policy",,,CESD,
ECO512,Quantitative Methods in Economics,one,Fall-2020,"MSc Energy Eco, Env Policy",,,CESD,
ECO513,Research Methods and Dissertation,one,Fall-2020,"MSc Energy Eco, Env Policy",,,CESD,
ECO514,Energy Economics and Technology,one,Fall-2020,"MSc Energy Eco, Env Policy",,,CESD,
ECO412,Econometrics II,Two,Spring-2021,"MSc Energy Eco, Env Policy",,,CESD,
ECO515,Theory and Practice of Public Policy,Two,Spring-2021,"MSc Energy Eco, Env Policy",,,CESD,
ECO516,Industry Economics,Two,Spring-2021,"MSc Energy Eco, Env Policy",,,CESD,
ECO514,Energy Sources and Management,Two,Spring-2021,"MSc Energy Eco, Env Policy",,,CESD,
ACC419,Financial Accounting,Two,Spring-2021,"MSc Energy Eco, Env Policy",,,CESD,
EEM510,Economics of Energy Management,Three,Fall-2021,"MSc Energy Eco, Env Policy",,,CESD,
EEM511,Energy Regulation and Policy Analysis,Three,Fall-2021,"MSc Energy Eco, Env Policy",,,CESD,
EEM601,Environmental Mgmt. & Green Technology,Three,Fall-2021,"MSc Energy Eco, Env Policy",,,CESD,
ECO517,Economics of Inter. Energy & Its Issues ,Three,Fall-2021,"MSc Energy Eco, Env Policy",,,CESD,
ACC302 ,Accounting and Financial Information Systems,,,BBA(H),,Accounting,CBM,
ACC405 ,Internal Auditing & EDP Accounting,,,BBA(H),,Accounting,CBM,
ACC501 ,Advanced Financial Accounting,,,BBA(H),,Accounting,CBM,
ACC503 ,Taxation,,,BBA(H),,Accounting,CBM,
ACC505 ,Auditing,,,BBA(H),,Accounting,CBM,
ACC520 ,Managerial Analysis and Decision Making,,,BBA(H),,Accounting,CBM,
ACC521 ,International Finance Reporting Standards,,,BBA(H),,Accounting,CBM,
ACC522 ,Strategic Management Accounting,,,BBA(H),,Accounting,CBM,
ACC523 ,Financial Regulatory Requirements for Business,,,BBA(H),,Accounting,CBM,
ACC524 ,Corporate Governance and Reporting,,,BBA(H),,Accounting,CBM,
FIN503 ,Corporate Finance,,,BBA(H),,Finance and Banking,CBM,
FIN504 ,International Finance,,,BBA(H),,Finance and Banking,CBM,
FIN505 ,Treasury and Fund Management,,,BBA(H),,Finance and Banking,CBM,
FIN506 ,Investment Banking and Security Analysis,,,BBA(H),,Finance and Banking,CBM,
FIN507 ,Portfolio Management,,,BBA(H),,Finance and Banking,CBM,
FIN509 ,Financial Derivatives,,,BBA(H),,Finance and Banking,CBM,
FIN511 ,Analysis of Financial Statements,,,BBA(H),,Finance and Banking,CBM,
FIN514 ,Asset Liability Management,,,BBA(H),,Finance and Banking,CBM,
FIN520 ,Financial Risk Management,,,BBA(H),,Finance and Banking,CBM,
FIN530 ,Commercial and Corporate Banking,,,BBA(H),,Finance and Banking,CBM,
FIN531 ,Real Estate and Alternative Investments,,,BBA(H),,Finance and Banking,CBM,
FIN534 ,Retail and Consumer Banking,,,BBA(H),,Finance and Banking,CBM,
FIN536 ,FINTECH,,,BBA(H),,Finance and Banking,CBM,
FIN613 ,Financial Modeling for Investment Decisions,,,BBA(H),,Finance and Banking,CBM,
HRM501 ,Recruitment and Selection,,,BBA(H),,Human Resource Management,CBM,
HRM503 ,Employee Training and Development,,,BBA(H),,Human Resource Management,CBM,
HRM504 ,Negotiation Skills,,,BBA(H),,Human Resource Management,CBM,
HRM508 ,Salary and Compensation,,,BBA(H),,Human Resource Management,CBM,
HRM511 ,Performance Appraisal,,,BBA(H),,Human Resource Management,CBM,
HRM512 ,HR Analytics,,,BBA(H),,Human Resource Management,CBM,
MIS509 ,Software Project Management,,,BBA(H),,Management Information Systems,CBM,
MIS522 ,Business Information Systems,,,BBA(H),,Management Information Systems,CBM,
MIS524 ,Decision Support Systems,,,BBA(H),,Management Information Systems,CBM,
MIS525 ,Enterprise Systems,,,BBA(H),,Management Information Systems,CBM,
MIS526 ,Enterprise Resource Planning Systems,,,BBA(H),,Management Information Systems,CBM,
MIS527 ,Information Security,,,BBA(H),,Management Information Systems,CBM,
MIS528 ,Advanced Information Security,,,BBA(H),,Management Information Systems,CBM,
MIS530 ,Information Systems Research,,,BBA(H),,Management Information Systems,CBM,
MIS532 ,New Perspectives on Organizations & Info. Systems,,,BBA(H),,Management Information Systems,CBM,
ENT503 ,Competitive Strategies for Startup,,,BBA(H),,Entrepreneurship,CBM,
ENT504 ,Technology Support for Small Business,,,BBA(H),,Entrepreneurship,CBM,
ENT505 ,Innovative Internet Based Business Models,,,BBA(H),,Entrepreneurship,CBM,
ENT506 ,Guerrilla Strategies in Business,,,BBA(H),,Entrepreneurship,CBM,
ENT507 ,Affordable Design and Frugal Innovation,,,BBA(H),,Entrepreneurship,CBM,
ENT508 ,Commercializing and Monetizing Ideas,,,BBA(H),,Entrepreneurship,CBM,
ENT509 ,Building and Managing Start-Up Teams,,,BBA(H),,Entrepreneurship,CBM,
ENT510 ,New Venture Finance,,,BBA(H),,Entrepreneurship,CBM,
ENT511 ,Managing Family Business,,,BBA(H),,Entrepreneurship,CBM,
ENT512 ,Growth Hacking Strategies,,,BBA(H),,Entrepreneurship,CBM,
ENT513 ,Design Thinking and Strategy,,,BBA(H),,Entrepreneurship,CBM,
ISF601 ,Economics for Islamic Finance,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF602 ,Islamic Banking Practices,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF603 ,Accounting fo Islamic Finance,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF604 ,Islamic Financial Services Marketing,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF605 ,Islamic Capital Markets,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF606 ,International Islamic Finance Standards,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF607 ,Small and Medium Enterprise Islamic Financing,,,BBA(H),,Islamic Banking and Finance,CBM,
ISF608 ,Risk Management in Islamic Financial Institutions,,,BBA(H),,Islamic Banking and Finance,CBM,
FRM514 ,Takaful and Risk Management in Islamic Products,,,BBA(H),,Islamic Banking and Finance,CBM,
MAN305 ,International Relations,,,BBA(H),,Management,CBM,
MAN410 ,Introduction to Industrial Management,,,BBA(H),,Management,CBM,
MAN501 ,Total Quality Management,,,BBA(H),,Management,CBM,
MAN502 ,Business Process Re-engineering,,,BBA(H),,Management,CBM,
MAN614 ,Comparative Management,,,BBA(H),,Management,CBM,
MKT405 ,Marketing Research,,,BBA(H),,Marketing,CBM,
MKT506 ,International Marketing,,,BBA(H),,Marketing,CBM,
MKT507 ,Services Marketing,,,BBA(H),,Marketing,CBM,
MKT508 ,Personal Selling,,,BBA(H),,Marketing,CBM,
MKT510 ,Direct and Digital Marketing,,,BBA(H),,Marketing,CBM,
MKT513 ,Media Planning,,,BBA(H),,Marketing,CBM,
MKT520 ,Merchandising and Sales Promotion,,,BBA(H),,Marketing,CBM,
MKT521 ,Distribution and Channel Management,,,BBA(H),,Marketing,CBM,
MKT526 ,Public Relations and Event Management,,,BBA(H),,Marketing,CBM,
MKT530 ,New Product Management,,,BBA(H),,Marketing,CBM,
MKT531 ,Retail Management,,,BBA(H),,Marketing,CBM,
MKT532 ,Principles of Advertising,,,BBA(H),,Marketing,CBM,
MKT608 ,Small Business Marketing,,,BBA(H),,Marketing,CBM,
SCM501 ,Supply Chain Management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM504 ,Procurement and Inventory Management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM505 ,Storage and warehousing Techniques,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM506 ,Transportation Techniques and Management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM523 ,Import Export management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM550 ,Negotiation strategies in Supply chain Management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM551 ,Quantitative Methods in Production and Logistics,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM552 ,IT Applications in Logistics,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM553 ,Packaging Design and Environmental Aspects,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM554 ,e-business Strategies in SCM,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM555 ,Supply Chain Project Management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM556 ,Simulation in Supply Chain Management,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM557 ,Business Process Mgmt. in Supply Chain & Logistics,,,BBA(H),,Logstics and Supply Chain Management,CBM,
SCM623 ,Textile and Fashion Supply Chain,,,BBA(H),,Logstics and Supply Chain Management,CBM,
ECO312 ,Applied Econometrics,,,BS(J) E&F ,,Economics,CBM,
ECO307 ,Monetary Theory and Policy,,,BS(J) E&F ,,Economics,CBM,
ECO407 ,Analysis of Pakistani Industries,,,BS(J) E&F ,,Economics,CBM,
ECO206 ,Mathematical Economics,,,BS(J) E&F ,,Economics,CBM,
ECO310 ,History of Economic Thought,,,BS(J) E&F ,,Economics,CBM,
ECO411 ,Islamic Economics,,,BS(J) E&F ,,Economics,CBM,
ECO207 ,Game Theory,,,BS(J) E&F ,,Economics,CBM,
ECO410 ,Issues in Political Economics,,,BS(J) E&F ,,Economics,CBM,
ECO412 ,Public Economics,,,BS(J) E&F ,,Economics,CBM,
ECO418 ,Resource and Environmental Economics,,,BS(J) E&F ,,Economics,CBM,
ECO419 ,Agriculture & Food Security,,,BS(J) E&F ,,Economics,CBM,
ECO415 ,"WTO, Disputes & Settlements",,,BS(J) E&F ,,Economics,CBM,
FIN403 ,Islamic Banking and Finance,,,BS(J) E&F ,,Finance,CBM,
FIN504 ,International Finance,,,BS(J) E&F ,,Finance,CBM,
FIN505 ,Treasury and Fund Management,,,BS(J) E&F ,,Finance,CBM,
FIN506 ,Investment Banking and Security Analysis,,,BS(J) E&F ,,Finance,CBM,
FIN507 ,Portfolio Management,,,BS(J) E&F ,,Finance,CBM,
FIN509 ,Financial Derivatives,,,BS(J) E&F ,,Finance,CBM,
FIN513 ,Project Appraisal,,,BS(J) E&F ,,Finance,CBM,
FIN514 ,Asset Liability Management,,,BS(J) E&F ,,Finance,CBM,
FIN520 ,Financial Risk Management,,,BS(J) E&F ,,Finance,CBM,
FIN530 ,Commercial & Corporate Banking,,,BS(J) E&F ,,Finance,CBM,
FIN531 ,Real Estate and Alternative Investments,,,BS(J) E&F ,,Finance,CBM,
FIN534 ,Retail & Consumer Banking,,,BS(J) E&F ,,Finance,CBM,
FIN536 ,FINTECH,,,BS(J) E&F ,,Finance,CBM,
FIN613 ,Financial Modeling for Decision Making,,,BS(J) E&F ,,Finance,CBM,
ACC302 ,Accounting & Financial Information Systems,,,BS(J) A&F ,,Accounting,CBM,
ACC505 ,Auditing,,,BS(J) A&F ,,Accounting,CBM,
ACC405 ,Internal Auditing and EDP Accounting,,,BS(J) A&F ,,Accounting,CBM,
ACC501 ,Advanced Financial Accounting,,,BS(J) A&F ,,Accounting,CBM,
ACC520 ,Managerial Analysis and Decision Making,,,BS(J) A&F ,,Accounting,CBM,
ACC524 ,Corporate Governance & Reporting,,,BS(J) A&F ,,Accounting,CBM,
ACC521 ,International Financial Reporting Standards,,,BS(J) A&F ,,Accounting,CBM,
ACC522 ,Strategic Management Accounting & Control,,,BS(J) A&F ,,Accounting,CBM,
ACC523 ,Financial Regulatory Requirements for Business,,,BS(J) A&F ,,Accounting,CBM,
LAW202 ,Banking Laws in Pakistan,,,BS(J) A&F ,,Accounting,CBM,
LAW203 ,Insurance Laws in Pakistan,,,BS(J) A&F ,,Accounting,CBM,
FIN403 ,Islamic Banking and Finance,,,BS(J) A&F ,,Finance,CBM,
FIN504 ,International Finance,,,BS(J) A&F ,,Finance,CBM,
FIN505 ,Treasury and Fund Management,,,BS(J) A&F ,,Finance,CBM,
FIN506 ,Investment Banking and Security Analysis,,,BS(J) A&F ,,Finance,CBM,
FIN507 ,Portfolio Management,,,BS(J) A&F ,,Finance,CBM,
FIN509 ,Financial Derivatives,,,BS(J) A&F ,,Finance,CBM,
FIN513 ,Project Appraisal,,,BS(J) A&F ,,Finance,CBM,
FIN514 ,Asset Liability Management,,,BS(J) A&F ,,Finance,CBM,
FIN520 ,Financial Risk Management,,,BS(J) A&F ,,Finance,CBM,
FIN530 ,Commercial & Corporate Banking,,,BS(J) A&F ,,Finance,CBM,
FIN531 ,Real Estate and Alternative Investments,,,BS(J) A&F ,,Finance,CBM,
FIN534 ,Retail & Consumer Banking,,,BS(J) A&F ,,Finance,CBM,
FIN536 ,FINTECH,,,BS(J) A&F ,,Finance,CBM,
FIN613 ,Financial Modeling for Decision Making,,,BS(J) A&F ,,Finance,CBM,
Industr,rial Management,,,BS IM,,Industrial Management,CBM,
INM404 ,Introduction to Enterprise Life Cycle Management,,,BS IM,,Marketing,CBM,
INM405 ,Technology Management,,,BS IM,,Marketing,CBM,
INM406 ,Operation Research,,,BS IM,,Marketing,CBM,
INM407 ,Enterprise Risk Management,,,BS IM,,Marketing,CBM,
INM408 ,Procurement Management,,,BS IM,,Marketing,CBM,
INM409 ,Production Planning & Control,,,BS IM,,Marketing,CBM,
INM412 ,Integrated Manufacturing Systems,,,BS IM,,Marketing,CBM,
INM413 ,Manufacturing Processes,,,BS IM,,Marketing,CBM,
INM414 ,E-Commerce for Manufacturing Industries,,,BS IM,,Marketing,CBM,
ECO402 ,Pakistan Economic Policy,,,BS IM,,Economics,CBM,
LAW409 ,Corporate and Business Law,,,BS IM,,Law,CBM,
MKT404 ,Methods in Business Research,,,BS IM,,Marketing,CBM,
SCM550 ,Negotiation Strategies in Supply Chain Management,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM551 ,Quantitative Methods in Production and Logistics,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM552 ,IT Applications in Logistics,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM553 ,Packaging Design and Environmental Aspects,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM554 ,e-business Strategies in SCM,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM555 ,Supply Chain Project Management,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM556 ,Simulation in Supply Chain Management,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM557 ,Business Process Mgmt. in Supply Chain & Logistics,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
SCM623 ,Textile and Fashion Supply Chain,,,BS LSCM,,Logistics and Supply Chain Management,CBM,
ACC302 ,Accounting and Financial Information Systems,,,MBA Accouting ,,Accounting,CBM,
ACC405 ,Internal Auditing & EDP Accounting,,,MBA Accouting ,,Accounting,CBM,
ACC501 ,Advanced Financial Accounting,,,MBA Accouting ,,Accounting,CBM,
ACC503 ,Taxation,,,MBA Accouting ,,Accounting,CBM,
ACC505 ,Auditing,,,MBA Accouting ,,Accounting,CBM,
ACC520 ,Managerial Analysis and Decision Making,,,MBA Accouting ,,Accounting,CBM,
ACC521 ,International Finance Reporting Standards,,,MBA Accouting ,,Accounting,CBM,
ACC522 ,Strategic Management Accounting,,,MBA Accouting ,,Accounting,CBM,
ACC523 ,Financial Regulatory Requirements for Business,,,MBA Accouting ,,Accounting,CBM,
ACC524 ,Corporate Governance and Reporting,,,MBA Accouting ,,Accounting,CBM,
MKT501 ,Strategic Marketing and Planning,,,MBA Marketing ,,Marketing,CBM,
MKT602 ,Marketing Analytics,,,MBA Marketing ,,Marketing,CBM,
MKT605 ,Pricing Models and Strategies,,,MBA Marketing ,,Marketing,CBM,
MKT611 ,Integrated Marketing Communications,,,MBA Marketing ,,Marketing,CBM,
MKT613 ,Marketing of Financial Services,,,MBA Marketing ,,Marketing,CBM,
MKT615 ,Brand Management,,,MBA Marketing ,,Marketing,CBM,
MKT618 ,Advertising Management and Strategy,,,MBA Marketing ,,Marketing,CBM,
MKT621 ,Marketing Strategies for Emerging Economies,,,MBA Marketing ,,Marketing,CBM,
MKT622 ,Marketing Strategies for Bottom of the Pyramid (BOP),,,MBA Marketing ,,Marketing,CBM,
MKT623 ,Pharmaceutical Marketing & Quality Assurance,,,MBA Marketing ,,Marketing,CBM,
MKT625 ,Business to Business Marketing,,,MBA Marketing ,,Marketing,CBM,
MKT626 ,Marketing for Social Impact,,,MBA Marketing ,,Marketing,CBM,
MKT627 ,Future Marketing Technologies,,,MBA Marketing ,,Marketing,CBM,
MKT628 ,Competitive Strategies,,,MBA Marketing ,,Marketing,CBM,
MKT629 ,B2B Sales by Simulation/Gamification,,,MBA Marketing ,,Marketing,CBM,
MKT630 ,Growth Marketing,,,MBA Marketing ,,Marketing,CBM,
FIN602 ,Behavioral Finance,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN603 ,Entrepreneurial Finance,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN608 ,Project Appraisal,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN610 ,Debt and Equity Markets,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN612 ,SME and Micro-Financing,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN613 ,Financial Modeling for Investment Decisions,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN630 ,"Options, Swaps and Futures",,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN631 ,Applied Corporate Finance,,,MBA Finance and Banking ,,Finance and Banking,CBM,
